time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-01-21T19:47:57.799Z,13.5208,119.3254,10,4.5,mb,,110,8.33,0.74,us,us6000dcvp,2021-03-27T21:04:17.040Z,"88 km WSW of Cabra, Philippines",earthquake,8.7,1.9,0.102,28,reviewed,us,us
2021-01-15T22:48:55.129Z,13.7845,120.7376,158.64,4.6,mb,,73,8.99,0.62,us,us7000d0ib,2021-03-27T21:04:42.040Z,"7 km SSE of Hukay, Philippines",earthquake,10.7,6.5,0.076,52,reviewed,us,us
2021-01-04T00:05:10.096Z,13.1674,122.2262,10,4.5,mb,,132,14.128,0.87,us,us6000d899,2021-03-13T23:00:13.040Z,"22 km SE of Torrijos, Philippines",earthquake,15.2,1.9,0.118,21,reviewed,us,us
2020-12-28T13:43:32.767Z,13.9939,120.6997,154.22,4.5,mb,,130,3.545,0.57,us,us6000d3p3,2021-03-06T23:19:55.040Z,"3 km W of Putol, Philippines",earthquake,10.4,8,0.081,45,reviewed,us,us
2020-12-28T03:46:07.270Z,13.2406,122.592,10,4.4,mb,,86,4.756,0.92,us,us6000d6gc,2021-03-06T23:19:43.040Z,"3 km S of Tala, Philippines",earthquake,8.4,1.9,0.097,31,reviewed,us,us
2020-12-27T22:31:31.086Z,13.7534,120.7854,117.13,4.4,mb,,132,3.79,0.52,us,us6000d6f2,2021-03-06T23:19:39.040Z,"Mindoro, Philippines",earthquake,12.2,8.4,0.117,21,reviewed,us,us
2020-12-26T03:41:17.024Z,13.0154,122.1056,10,4.4,mb,,120,4.783,0.88,us,us6000d64v,2021-03-06T23:19:00.040Z,"27 km SSE of Yook, Philippines",earthquake,10.7,1.9,0.144,15,reviewed,us,us
2020-12-25T13:24:47.240Z,13.7462,120.8312,121.32,4.7,mb,,114,3.801,0.63,us,us6000d2yh,2021-03-06T23:18:46.040Z,"7 km NW of Bagalangit, Philippines",earthquake,10.5,7.1,0.061,80,reviewed,us,us
2020-12-25T10:04:34.286Z,13.2955,122.3301,10,5.4,mww,,30,4.602,0.46,us,us6000d2wq,2021-03-06T23:18:44.040Z,"20 km W of Silongin, Philippines",earthquake,7.6,1.8,0.055,32,reviewed,us,us
2020-12-25T08:37:20.897Z,13.7592,120.3217,10,4.7,mb,,112,3.773,0.62,us,us6000d62u,2021-03-06T23:18:43.040Z,"8 km ENE of Looc, Philippines",earthquake,11.8,1.9,0.081,46,reviewed,us,us
2020-12-25T01:06:50.404Z,13.6673,120.6024,127.42,4.1,mb,,135,29.48,0.36,us,us6000d62j,2021-03-06T23:18:36.040Z,"18 km S of Calatagan, Philippines",earthquake,13.5,7.2,0.174,10,reviewed,us,us
2020-12-24T23:43:41.964Z,13.82,120.6539,109,6.3,mww,,15,3.715,0.75,us,us6000d2ra,2021-06-10T03:35:37.650Z,"2 km ESE of Calatagan, Philippines",earthquake,5.8,1.8,0.032,92,reviewed,us,us
2020-12-24T10:32:07.304Z,13.7471,120.9371,122.91,4.5,mb,,115,3.811,0.77,us,us6000d5sp,2021-03-06T23:18:17.040Z,"Mindoro, Philippines",earthquake,8.6,6.1,0.088,38,reviewed,us,us
2020-12-24T04:16:31.088Z,13.5924,120.7549,118.74,4.2,mb,,120,3.947,0.49,us,us6000d5sj,2021-03-06T23:18:09.040Z,"14 km N of Wawa, Philippines",earthquake,10.9,8.9,0.167,10,reviewed,us,us
2020-12-21T18:14:47.611Z,14.7716,121.6318,37.94,4.9,mb,,79,2.986,0.86,us,us6000d1q5,2021-02-27T23:23:19.040Z,"0 km NNW of General Nakar, Philippines",earthquake,8.9,7,0.063,80,reviewed,us,us
2020-12-18T09:26:25.775Z,14.2595,120.6928,132.81,4.4,mb,,126,8.993,0.88,us,us6000d1ws,2021-02-27T23:23:39.040Z,"4 km SW of Ternate, Philippines",earthquake,13,8.2,0.099,29,reviewed,us,us
2020-12-11T04:10:11.740Z,13.8417,120.7331,138,4.5,mb,,129,3.698,0.69,us,us7000cq3z,2021-02-20T16:11:15.040Z,"3 km E of Hukay, Philippines",earthquake,11.7,8.4,0.08,46,reviewed,us,us
2020-12-04T04:40:59.587Z,13.634,120.4235,78.75,4.4,mb,,144,3.895,0.64,us,us7000cp77,2021-02-12T22:40:32.040Z,"20 km N of Harrison, Philippines",earthquake,15.6,8.6,0.121,21,reviewed,us,us
